geoid,period,confirmed_cases_total,death_total,cases,death,pop,confirmed_rate_total,death_rate_tatal,confirmed_rate,death_rate
18019,2020-05-18,2847,239,45,6,1554,18320.46,1537.966537966538,289.58,38.61003861003861
28095,2020-05-18,1493,156,23,2,563885,26.48,2.7665215425131007,0.41,0.04
18137,2020-05-18,742,42,7,0,3080,2409.09,136.36363636363635,22.73,0.00
53007,2020-05-18,1207,49,30,1,2352,5131.80,208.33333333333331,127.55,4.2517006802721085
48049,2020-05-18,344,48,13,1,747019,4.60,0.6425539377177824,0.17,0.013386540369120464
19071,2020-05-18,21,0,2,0,3990,52.63,0.00,5.01,0.00
48185,2020-05-18,410,7,23,0,3682,1113.53,19.011406844106464,62.47,0.00
26047,2020-05-18,147,14,0,0,29876,49.20,4.686035613870666,0.00,0.00
39061,2020-05-18,13769,755,259,11,163534,841.97,46.16776939352061,15.84,0.67
55103,2020-05-18,94,17,1,1,72674,12.93,2.3392134738696093,0.14,0.13760079258056526
26119,2020-05-18,35,0,0,0,48524,7.21,0.00,0.00,0.00
40039,2020-05-18,84,0,1,0,10234,82.08,0.00,0.98,0.00
38037,2020-05-18,14,0,0,0,161938,0.86,0.00,0.00,0.00
16073,2020-05-18,56,0,0,0,63777,8.78,0.00,0.00,0.00
48501,2020-05-18,14,0,0,0,9758,14.35,0.00,0.00,0.00
16059,2020-05-18,7,0,0,0,163667,0.43,0.00,0.00,0.00
22001,2020-05-18,1298,79,106,1,111916,115.98,7.058865577754744,9.47,0.09
48281,2020-05-18,56,0,0,0,4116,136.05,0.00,0.00,0.00
18049,2020-05-18,281,7,8,0,140,20071.43,500.00,571.43,0.00
55007,2020-05-18,21,7,0,0,28588,7.35,2.4485798237022527,0.00,0.00
54069,2020-05-18,262,7,2,0,95746,27.36,0.7311010381634742,0.21,0.00
777777,2020-05-18,1364930,140010,7568,735,597093,22859.59,2344.8608508222337,126.75,12.309640206801957
26023,2020-05-18,6173,154,17,2,448,137790.18,3437.50,379.46,44.64285714285714
48351,2020-05-18,28,0,0,0,3766,74.35,0.00,0.00,0.00
29071,2020-05-18,935,98,5,1,111279,84.02,8.806693086745927,0.45,0.09
51800,2020-05-18,1709,151,53,3,1694,10088.55,891.3813459268005,312.87,17.70956316410862
51520,2020-05-18,21,0,0,0,290773,0.72,0.00,0.00,0.00
53019,2020-05-18,7,0,0,0,17031,4.11,0.00,0.00,0.00
48143,2020-05-18,103,7,1,0,3598,286.27,19.45525291828794,2.78,0.00
48349,2020-05-18,262,14,2,0,14630,179.08,9.569377990430622,1.37,0.00
19067,2020-05-18,67,7,6,0,76664,8.74,0.9130752373995618,0.78,0.00
29159,2020-05-18,483,7,3,1,297675,16.23,0.2351557907113463,0.10,0.03
26121,2020-05-18,3161,154,129,4,66948,472.16,23.00292764533668,19.27,0.5974786401386151
16005,2020-05-18,97,0,3,0,10647,91.11,0.00,2.82,0.00
38051,2020-05-18,7,0,0,0,644,108.70,0.00,0.00,0.00
26157,2020-05-18,1159,123,35,2,3766,3077.54,326.6064790228359,92.94,5.310674455655868
48053,2020-05-18,196,0,2,0,11004,178.12,0.00,1.82,0.00
51678,2020-05-18,37,0,1,0,1456,254.12,0.00,6.87,0.00
51720,2020-05-18,14,0,0,0,37695,3.71,0.00,0.00,0.00
29219,2020-05-18,170,0,1,0,58842,28.89,0.00,0.17,0.00
39057,2020-05-18,506,35,15,0,135898,37.23,2.5754610075203463,1.10,0.00
48285,2020-05-18,51,7,2,0,106505,4.79,0.6572461386789352,0.19,0.00
72137,2020-05-18,458,0,10,0,18991,241.17,0.00,5.27,0.00
1061,2020-05-18,132,0,7,0,28595,46.16,0.00,2.45,0.00
55037,2020-05-18,14,0,0,0,57841,2.42,0.00,0.00,0.00
54071,2020-05-18,35,0,0,0,25690,13.62,0.00,0.00,0.00
21015,2020-05-18,2136,58,123,5,9233,2313.44,62.82,133.22,5.415357955160836
55078,2020-05-18,14,0,0,0,2240,62.50,0.00,0.00,0.00
48493,2020-05-18,252,30,0,1,12782,197.15,23.470505398216243,0.00,0.7823501799405413
13289,2020-05-18,61,0,1,0,205590,2.97,0.00,0.05,0.00
40031,2020-05-18,1401,19,101,1,215166,65.11,0.8830391418718571,4.69,0.05
48495,2020-05-18,21,0,0,0,29589,7.10,0.00,0.00,0.00
42071,2020-05-18,16942,1764,296,24,14483,11697.85,1217.9797003383278,204.38,16.57115238555548
21177,2020-05-18,3263,45,19,1,36463,894.88,12.341277459342347,5.21,0.2742506102076077
40033,2020-05-18,35,14,0,0,17542,19.95,7.980845969672786,0.00,0.00
16043,2020-05-18,21,0,0,0,23926,8.78,0.00,0.00,0.00
26077,2020-05-18,4761,279,98,10,2275,20927.47,1226.3736263736264,430.77,43.956043956043956
40147,2020-05-18,2110,205,3,2,24178,872.69,84.78782364132682,1.24,0.8271982794275788
40035,2020-05-18,91,0,2,0,43918,20.72,0.00,0.46,0.00
72031,2020-05-18,742,0,15,0,32963,225.10,0.00,4.55,0.00
29221,2020-05-18,63,7,0,0,49420,12.75,1.4164305949008498,0.00,0.00
2130,2020-05-18,112,0,0,0,52710,21.25,0.00,0.00,0.00
42005,2020-05-18,398,32,3,0,14805,268.83,21.614319486659912,2.03,0.00
13257,2020-05-18,696,10,21,1,146545,47.49,0.6823842505714968,1.43,0.07
48051,2020-05-18,120,0,3,0,130186,9.22,0.00,0.23,0.00
39133,2020-05-18,2006,355,21,7,314881,63.71,11.274100374427164,0.67,0.22230620456616945
21219,2020-05-18,113,0,2,0,5705,198.07,0.00,3.51,0.00
29013,2020-05-18,45,7,1,0,140385,3.21,0.4986287708800798,0.07,0.00
12057,2020-05-18,10917,337,205,17,4886,22343.43,689.7257470323373,419.57,34.79328694228408
54089,2020-05-18,7,0,0,0,95172,0.74,0.00,0.00,0.00
12085,2020-05-18,2112,44,110,1,1848,11428.57,238.09523809523807,595.24,5.411255411255412
38049,2020-05-18,14,7,0,0,623525,0.22,0.11226494527083918,0.00,0.00
25009,2020-05-18,84719,5190,1155,121,38129,22219.05,1361.1686642712896,302.92,31.73437540979307
42073,2020-05-18,501,50,2,1,182,27527.47,2747.2527472527477,109.89,54.94505494505495
48409,2020-05-18,169,0,4,0,6363,265.60,0.00,6.29,0.00
18089,2020-05-18,19281,1020,398,15,268849,717.17,37.939512514459786,14.80,0.5579340075655851
28097,2020-05-18,494,7,3,0,77980,63.35,0.8976660682226213,0.38,0.00
72117,2020-05-18,26,0,3,0,1869,139.11,0.00,16.05,0.00
20181,2020-05-18,36,0,1,0,12159,29.61,0.00,0.82,0.00
28151,2020-05-18,716,28,38,1,120694,59.32,2.3199164830066117,3.15,0.08
13255,2020-05-18,1671,96,6,4,2828,5908.77,339.46251768033943,21.22,14.144271570014144
18067,2020-05-18,1918,80,44,3,180740,106.12,4.426247648555936,2.43,0.16598428682084762
26079,2020-05-18,119,14,0,0,308805,3.85,0.45336053496543127,0.00,0.00
48403,2020-05-18,21,0,1,0,1106,189.87,0.00,9.04,0.00
48507,2020-05-18,61,0,7,0,28413,21.47,0.00,2.46,0.00
39063,2020-05-18,301,7,7,0,23058,130.54,3.0358227079538556,3.04,0.00
20177,2020-05-18,1282,35,32,0,15351,835.12,22.79981760145919,20.85,0.00
72033,2020-05-18,95,0,1,0,8288,114.62,0.00,1.21,0.00
48275,2020-05-18,7,0,0,0,9681,7.23,0.00,0.00,0.00
48353,2020-05-18,14,0,0,0,5915,23.67,0.00,0.00,0.00
48045,2020-05-18,7,0,0,0,84,833.33,0.00,0.00,0.00
26081,2020-05-18,18681,358,537,14,19313,9672.76,185.36736912960183,278.05,7.249003262051468
19075,2020-05-18,118,0,3,0,1260,936.51,0.00,23.81,0.00
21203,2020-05-18,89,0,0,0,3815,233.29,0.00,0.00,0.00
40047,2020-05-18,157,7,2,0,6818,230.27,10.26694045174538,2.93,0.00
13253,2020-05-18,273,14,7,0,95662,28.54,1.4634860237084735,0.73,0.00
12069,2020-05-18,1746,98,11,0,64309,271.50,15.238924567323393,1.71,0.00
42081,2020-05-18,993,48,17,4,196763,50.47,2.4394830328872805,0.86,0.20329025274060672
48141,2020-05-18,11429,302,460,14,62762,1821.01,48.11828813613333,73.29,2.230649118893598
40139,2020-05-18,4151,28,348,0,40404,1027.37,6.93,86.13,0.00
38027,2020-05-18,14,0,0,0,204407,0.68,0.00,0.00,0.00
12115,2020-05-18,3382,403,88,1,43645,774.89,92.33589185473708,20.16,0.22912131973880168
18135,2020-05-18,324,20,11,1,141785,22.85,1.4105864513171351,0.78,0.07
72007,2020-05-18,210,0,4,0,76195,27.56,0.00,0.52,0.00
21059,2020-05-18,1979,28,23,0,208922,94.72,1.3402130938819272,1.10,0.00
18017,2020-05-18,10855,39,29,2,90482,1199.69,4.310249552397162,3.21,0.22103843858446984
29119,2020-05-18,50,0,8,0,206444,2.42,0.00,0.39,0.00
42083,2020-05-18,66,7,5,0,1547,426.63,45.248868778280546,32.32,0.00
38025,2020-05-18,77,0,0,0,163086,4.72,0.00,0.00,0.00
42003,2020-05-18,11043,975,130,20,40509,2726.06,240.68725468414428,32.09,4.937174455059369
18133,2020-05-18,764,35,31,0,16716,457.05,20.938023450586265,18.55,0.00
29065,2020-05-18,4,0,1,0,25492,1.57,0.00,0.39,0.00
18093,2020-05-18,909,136,19,5,42,216428.57,32380.95238095238,4523.81,1190.4761904761904
42001,2020-05-18,1261,38,27,1,4662,2704.85,81.51008151008152,57.92,2.145002145002145
21175,2020-05-18,7,0,0,0,11417,6.13,0.00,0.00,0.00
18015,2020-05-18,532,14,8,0,1337,3979.06,104.71204188481676,59.84,0.00
55107,2020-05-18,28,0,0,0,1295,216.22,0.00,0.00,0.00
39065,2020-05-18,206,0,3,0,26362,78.14,0.00,1.14,0.00
55033,2020-05-18,135,0,7,0,53186,25.38,0.00,1.32,0.00
29510,2020-05-18,11285,669,156,10,59381,1900.44,112.66229938869336,26.27,1.6840403496067764
48273,2020-05-18,88,7,3,0,1400,628.57,50.00,21.43,0.00
55105,2020-05-18,2831,96,71,1,5152,5494.95,186.33540372670808,137.81,1.9409937888198756
38023,2020-05-18,7,0,0,0,94612,0.74,0.00,0.00,0.00
54091,2020-05-18,56,0,0,0,1281,437.16,0.00,0.00,0.00
40049,2020-05-18,106,7,1,0,353304,3.00,0.1981296560469171,0.03,0.00
48043,2020-05-18,7,0,0,0,7168,9.77,0.00,0.00,0.00
39127,2020-05-18,103,7,1,0,292768,3.52,0.23909716908951797,0.03,0.00
6093,2020-05-18,37,0,1,0,384426,0.96,0.00,0.03,0.00
6079,2020-05-18,1668,7,20,0,111979,148.96,0.63,1.79,0.00
51790,2020-05-18,196,0,17,0,4403,445.15,0.00,38.61,0.00
8097,2020-05-18,387,14,3,0,9058,427.25,15.455950540958268,3.31,0.00
25005,2020-05-18,39018,2123,997,50,86772,4496.61,244.66417738440973,114.90,5.7622274466417736
29017,2020-05-18,28,0,0,0,60249,4.65,0.00,0.00,0.00
28091,2020-05-18,607,51,5,1,22491,269.89,22.675736961451246,2.22,0.44462229336178916
48189,2020-05-18,293,28,7,0,5726,511.70,48.899755501222494,12.22,0.00
26049,2020-05-18,12794,1600,104,7,321748,397.64,49.72835883983739,3.23,0.21756156992428857
40141,2020-05-18,147,7,3,1,80080,18.36,0.8741258741258742,0.37,0.12487512487512488
26025,2020-05-18,2031,124,36,1,61992,327.62,20.002580978190736,5.81,0.16
29069,2020-05-18,172,14,2,0,24878,69.14,5.627462014631401,0.80,0.00
18163,2020-05-18,1423,14,33,0,120092,118.49,1.165772907437631,2.75,0.00
18091,2020-05-18,2446,95,31,4,314349,77.81,3.0221187279106982,0.99,0.12724710433308203
48503,2020-05-18,28,7,0,0,16156,17.33,4.332755632582322,0.00,0.00
51510,2020-05-18,9736,227,286,4,284004,342.81,7.992845171194771,10.07,0.14084308671708848
28093,2020-05-18,447,17,11,1,46046,97.08,3.6919602136993444,2.39,0.21717413021760848
13311,2020-05-18,618,13,1,2,140784,43.90,0.9234003864075463,0.07,0.14206159790885328
48047,2020-05-18,7,0,0,0,19726,3.55,0.00,0.00,0.00
42079,2020-05-18,17455,870,106,15,3283,53167.83,2650.015229972586,322.88,45.689917758148034
40041,2020-05-18,658,112,3,0,7238,909.09,154.73887814313346,4.14,0.00
41033,2020-05-18,175,7,1,0,8911,196.39,7.855459544383347,1.12,0.00
29227,2020-05-18,12,0,2,0,6076,19.75,0.00,3.29,0.00
54103,2020-05-18,46,0,1,0,40985,11.22,0.00,0.24,0.00
13039,2020-05-18,316,7,13,0,37828,83.54,1.850481125092524,3.44,0.00
55059,2020-05-18,5500,121,155,2,8148,6750.12,148.5027000490918,190.23,2.454590083456063
48279,2020-05-18,69,0,4,0,145005,4.76,0.00,0.28,0.00
38035,2020-05-18,2150,18,30,1,126707,169.68,1.4206002825416117,2.37,0.08
40143,2020-05-18,5290,259,79,1,0,inf,inf,inf,inf
39131,2020-05-18,35,0,0,0,565971,0.62,0.00,0.00,0.00
20179,2020-05-18,14,0,0,0,3262,42.92,0.00,0.00,0.00
42077,2020-05-18,23779,972,232,52,194082,1225.20,50.08192413515937,11.95,2.6792798920044105
21039,2020-05-18,21,7,0,0,4501,46.66,15.552099533437014,0.00,0.00
48405,2020-05-18,154,7,1,0,4914,313.39,14.245014245014247,2.04,0.00
13291,2020-05-18,253,7,2,0,55993,45.18,1.2501562695336919,0.36,0.00
38031,2020-05-18,7,0,0,0,203756,0.34,0.00,0.00,0.00
1107,2020-05-18,521,18,12,1,16408,317.53,10.970258410531448,7.31,0.6094588005850804
48107,2020-05-18,16,7,1,0,0,inf,inf,inf,
38029,2020-05-18,7,7,0,0,72968,0.96,0.9593246354566385,0.00,0.00
17009,2020-05-18,67,0,2,0,175182,3.82,0.00,0.11,0.00
6109,2020-05-18,14,0,0,0,253218,0.55,0.00,0.00,0.00
48505,2020-05-18,49,0,0,0,18039,27.16,0.00,0.00,0.00
39129,2020-05-18,13958,174,88,2,129745,1075.80,13.41092142279086,6.78,0.15414852210104435
28149,2020-05-18,900,23,16,2,39501,227.84,5.82,4.05,0.51
13055,2020-05-18,108,14,0,0,16226,66.56,8.628127696289905,0.00,0.00
48187,2020-05-18,734,0,13,0,1862,3942.00,0.00,69.82,0.00
18175,2020-05-18,347,7,2,0,6265,553.87,11.17,3.19,0.00
13075,2020-05-18,223,16,0,1,31108,71.69,5.143371480005143,0.00,0.32146071750032146
29155,2020-05-18,471,21,3,0,152978,30.79,1.3727464079802323,0.20,0.00
21017,2020-05-18,58,7,1,0,64015,9.06,1.0934937124111537,0.16,0.00
48277,2020-05-18,759,38,27,5,7077,1072.49,53.69506853186379,38.15,7.065140596297867
40043,2020-05-18,14,0,0,0,21196,6.61,0.00,0.00,0.00
29229,2020-05-18,70,0,0,0,257929,2.71,0.00,0.00,0.00
55077,2020-05-18,21,7,0,0,231028,0.91,0.3029935765361774,0.00,0.00
26141,2020-05-18,77,0,0,0,67809,11.36,0.00,0.00,0.00
25007,2020-05-18,171,8,3,1,22561,75.79,3.5459421124950135,1.33,0.4432427640618767
19019,2020-05-18,175,0,3,0,347326,5.04,0.00,0.09,0.00
21075,2020-05-18,8,0,1,0,525,152.38,0.00,19.05,0.00
55035,2020-05-18,450,0,13,0,89313,50.38,0.00,1.46,0.00
27017,2020-05-18,460,0,2,0,1386,3318.90,0.00,14.43,0.00
8125,2020-05-18,80,0,1,0,38283,20.90,0.00,0.26,0.00
19073,2020-05-18,92,0,1,0,174510,5.27,0.00,0.06,0.00
29015,2020-05-18,59,0,2,0,129829,4.54,0.00,0.15,0.00
41035,2020-05-18,287,0,1,0,323505,8.87,0.00,0.03,0.00
25011,2020-05-18,2125,304,12,3,9156,2320.88,332.0227173438183,13.11,3.2765399737876804
51610,2020-05-18,285,28,7,0,113932,25.01,2.457606291472106,0.61,0.00
18025,2020-05-18,157,7,2,0,28588,54.92,2.4485798237022527,0.70,0.00
17003,2020-05-18,56,0,1,0,11662,48.02,0.00,0.86,0.00
29209,2020-05-18,22,0,1,0,503237,0.44,0.00,0.02,0.00
21229,2020-05-18,38,0,1,0,9961,38.15,0.00,1.00,0.00
40021,2020-05-18,204,7,0,0,10101,201.96,6.93,0.00,0.00
20185,2020-05-18,7,0,0,0,11704,5.98,0.00,0.00,0.00
48295,2020-05-18,14,0,0,0,4767,29.37,0.00,0.00,0.00
13263,2020-05-18,195,7,3,0,126553,15.41,0.5531279384921732,0.24,0.00
1101,2020-05-18,5431,137,221,5,14490,3748.10,94.54796411318151,152.52,3.450655624568668
13035,2020-05-18,1368,118,10,0,447391,30.58,2.637513941943401,0.22,0.00
42011,2020-05-18,25100,1418,302,77,1358,184830.63,10441.826215022093,2223.86,567.0103092783505
19059,2020-05-18,42,0,0,0,18137,23.16,0.00,0.00,0.00
48175,2020-05-18,49,0,0,0,28721,17.06,0.00,0.00,0.00
2195,2020-05-18,21,0,0,0,3941,53.29,0.00,0.00,0.00
19025,2020-05-18,7,0,0,0,220675,0.32,0.00,0.00,0.00
39139,2020-05-18,1033,14,40,0,149366,69.16,0.9372949667260286,2.68,0.00
21071,2020-05-18,120,0,3,0,24780,48.43,0.00,1.21,0.00
40019,2020-05-18,57,7,7,0,32613,17.48,2.15,2.15,0.00
48061,2020-05-18,4055,180,92,4,12999,3119.47,138.4721901684745,70.77,3.077159781521656
48481,2020-05-18,295,0,2,0,6475,455.60,0.00,3.09,0.00
4019,2020-05-18,12150,1058,223,23,351218,345.94,30.12374081055071,6.35,0.6548639306641459
41027,2020-05-18,97,0,1,0,334551,2.90,0.00,0.03,0.00
6107,2020-05-18,9434,425,277,17,218666,431.43,19.436034865959957,12.67,0.7774413946383983
38069,2020-05-18,21,0,0,0,135646,1.55,0.00,0.00,0.00
29165,2020-05-18,363,0,14,0,339983,10.68,0.00,0.41,0.00
21195,2020-05-18,165,14,13,0,3584,460.38,39.06,36.27,0.00
54073,2020-05-18,14,0,0,0,126546,1.11,0.00,0.00,0.00
19061,2020-05-18,1723,66,79,3,146433,117.66,4.507180758435599,5.39,0.20487185265616356
48345,2020-05-18,7,0,0,0,623,112.36,0.00,0.00,0.00
39051,2020-05-18,233,0,4,0,59507,39.16,0.00,0.67,0.00
1073,2020-05-18,8834,487,224,13,180845,488.48,26.929138212281234,12.39,0.7188476319500124
18145,2020-05-18,2636,187,67,5,4438,5939.61,421.3609734114466,150.97,11.266336187471834
29211,2020-05-18,133,0,35,0,48468,27.44,0.00,7.22,0.00
29113,2020-05-18,539,7,2,0,17493,308.12,4.001600640256103,1.14,0.00
12113,2020-05-18,1270,63,9,0,301,42192.69,2093.0232558139537,299.00,0.00
29163,2020-05-18,92,7,3,1,77861,11.82,0.8990380293086397,0.39,0.12843400418694853
48177,2020-05-18,503,14,26,0,65121,77.24,2.149844136300118,3.99,0.00
18085,2020-05-18,378,14,14,0,77812,48.58,1.799208348326736,1.80,0.00
55041,2020-05-18,44,0,5,0,178241,2.47,0.00,0.28,0.00
48483,2020-05-18,98,0,0,0,23751,41.26,0.00,0.00,0.00
16075,2020-05-18,135,14,5,0,53277,25.34,2.6277755879647877,0.94,0.00
28127,2020-05-18,504,0,16,0,136983,36.79,0.00,1.17,0.00
38067,2020-05-18,42,0,0,0,59143,7.10,0.00,0.00,0.00
29081,2020-05-18,48,0,1,0,117663,4.08,0.00,0.08,0.00
55099,2020-05-18,7,0,0,0,27629,2.53,0.00,0.00,0.00
39049,2020-05-18,30159,1108,693,53,282639,1067.05,39.20195019087953,24.52,1.8751835380113855
16001,2020-05-18,5353,152,41,1,749,71468.62,2029.3724966622162,547.40,13.35113484646195
12077,2020-05-18,1391,0,1,0,281211,49.46,0.00,0.04,0.00
13287,2020-05-18,566,84,6,0,2660,2127.82,315.7894736842105,22.56,0.00
26125,2020-05-18,55676,6265,298,64,101913,5463.09,614.7400233532522,29.24,6.279866160352458
29007,2020-05-18,14,0,0,0,182917,0.77,0.00,0.00,0.00
26159,2020-05-18,731,34,22,2,110481,66.17,3.0774522316054345,1.99,0.18102660185914318
39047,2020-05-18,202,0,5,0,377832,5.35,0.00,0.13,0.00
29083,2020-05-18,63,7,0,0,61138,10.30,1.144950767117014,0.00,0.00
40017,2020-05-18,812,21,7,0,39235,206.96,5.352363960749331,1.78,0.00
48099,2020-05-18,1541,14,16,0,30730,501.46,4.555808656036446,5.21,0.00
39141,2020-05-18,398,7,5,0,6496,612.68,10.775862068965518,7.70,0.00
21179,2020-05-18,223,0,2,0,0,inf,,inf,
48477,2020-05-18,1242,154,17,4,364,34120.88,4230.7692307692305,467.03,109.8901098901099
12083,2020-05-18,1530,35,12,0,250117,61.17,1.3993451064901627,0.48,0.00
39045,2020-05-18,1396,21,30,0,183057,76.26,1.1471836641046231,1.64,0.00
1035,2020-05-18,120,0,5,0,2639,454.72,0.00,18.95,0.00
54075,2020-05-18,29,0,7,0,99421,2.92,0.00,0.70,0.00
18083,2020-05-18,160,0,1,0,163345,9.80,0.00,0.06,0.00
41025,2020-05-18,7,0,0,0,413007,0.17,0.00,0.00,0.00
13265,2020-05-18,7,0,0,0,210476,0.33,0.00,0.00,0.00
55079,2020-05-18,32314,1722,1018,25,5614,57559.67,3067.3316708229427,1813.32,44.53152832205202
15009,2020-05-18,819,42,0,0,59066,138.66,7.1106897369044795,0.00,0.00
19057,2020-05-18,285,7,8,0,114387,24.92,0.6119576525304449,0.70,0.00
13057,2020-05-18,4798,160,102,8,55468,865.00,28.845460445662365,18.39,1.4422730222831182
29207,2020-05-18,278,0,24,0,61257,45.38,0.00,3.92,0.00
48173,2020-05-18,7,0,0,0,3836,18.25,0.00,0.00,0.00
48419,2020-05-18,1183,35,23,0,32781,360.88,10.676916506512919,7.02,0.00
6083,2020-05-18,9896,77,127,0,70826,1397.23,10.871713777426368,17.93,0.00
18027,2020-05-18,437,119,17,0,101276,43.15,11.750069118053636,1.68,0.00
40015,2020-05-18,786,66,12,1,40061,196.20,16.474875814383065,3.00,0.24961933052095556
48065,2020-05-18,24,0,2,0,21364,11.23,0.00,0.94,0.00
42057,2020-05-18,71,1,3,1,22330,31.80,0.4478280340349306,1.34,0.4478280340349306
25017,2020-05-18,130575,9376,1571,177,57883,22558.44,1619.8192906380114,271.41,30.578926455090443
26019,2020-05-18,28,0,0,0,60942,4.59,0.00,0.00,0.00
16047,2020-05-18,163,0,8,0,20265,80.43,0.00,3.95,0.00
51540,2020-05-18,489,14,4,0,317464,15.40,0.44099488445934026,0.13,0.00
48417,2020-05-18,7,0,0,0,10794,6.49,0.00,0.00,0.00
48297,2020-05-18,40,0,2,0,14476,27.63,0.00,1.38,0.00
12059,2020-05-18,73,0,3,0,34797,20.98,0.00,0.86,0.00
42061,2020-05-18,1427,0,27,0,5215,2736.34,0.00,51.77,0.00
29005,2020-05-18,14,0,0,0,260155,0.54,0.00,0.00,0.00
48343,2020-05-18,71,0,2,0,11711,60.63,0.00,1.71,0.00
38071,2020-05-18,49,1,0,1,546896,0.90,0.02,0.00,0.02
42059,2020-05-18,189,6,0,0,1015,1862.07,59.11330049261084,0.00,0.00
18147,2020-05-18,80,7,5,0,15771,50.73,4.438526409232135,3.17,0.00
42013,2020-05-18,235,1,9,1,10472,224.41,0.9549274255156608,8.59,0.9549274255156608
12107,2020-05-18,901,19,7,1,132223,68.14,1.4369663371728065,0.53,0.08
4021,2020-05-18,4672,189,82,12,31871,1465.91,59.30155941137711,25.73,3.7651783753255312
48479,2020-05-18,3240,122,40,1,70301,460.88,17.353949445953827,5.69,0.1422454872619166
26069,2020-05-18,398,56,4,0,256424,15.52,2.1838829438742082,0.16,0.00
51700,2020-05-18,1286,70,42,0,3962,3245.84,176.67844522968198,106.01,0.00
12067,2020-05-18,38,0,3,0,30184,12.59,0.00,0.99,0.00
13061,2020-05-18,197,21,4,0,14252,138.23,14.734774066797643,2.81,0.00
28103,2020-05-18,892,16,35,1,282030,31.63,0.5673155338084601,1.24,0.04
38073,2020-05-18,24,0,2,0,111160,2.16,0.00,0.18,0.00
48299,2020-05-18,21,0,0,0,12033,17.45,0.00,0.00,0.00
16057,2020-05-18,41,0,1,0,123858,3.31,0.00,0.08,0.00
38075,2020-05-18,7,0,0,0,193214,0.36,0.00,0.00,0.00
48063,2020-05-18,113,0,17,0,22533,50.15,0.00,7.54,0.00
13047,2020-05-18,482,0,17,0,59577,80.90,0.00,2.85,0.00
28153,2020-05-18,238,0,11,0,135590,17.55,0.00,0.81,0.00
27011,2020-05-18,15,0,1,0,56042,2.68,0.00,0.18,0.00
26073,2020-05-18,432,49,1,0,1757,2458.74,278.8844621513944,5.69,0.00
48289,2020-05-18,63,0,0,0,19061,33.05,0.00,0.00,0.00
29009,2020-05-18,42,0,0,0,457485,0.92,0.00,0.00,0.00
4003,2020-05-18,313,7,4,0,58884,53.16,1.1887779362815027,0.68,0.00
28099,2020-05-18,2612,137,103,9,104937,248.91,13.055452319010454,9.82,0.8576574516138253
48491,2020-05-18,3144,127,106,5,12439,2527.53,102.09823940831257,85.22,4.019615724736715
51840,2020-05-18,540,7,18,1,35273,153.09,1.9845207382417147,5.10,0.28350296260595925
1011,2020-05-18,224,7,14,0,819,2735.04,85.47008547008548,170.94,0.00
1099,2020-05-18,128,13,5,1,27587,46.40,4.712364519520064,1.81,0.36248957842462026
2122,2020-05-18,166,7,2,0,13062,127.09,5.359056806002144,1.53,0.00
18087,2020-05-18,331,14,12,0,35140,94.19,3.9840637450199203,3.41,0.00
38057,2020-05-18,28,0,0,0,11872,23.58,0.00,0.00,0.00
17005,2020-05-18,73,7,2,0,208775,3.50,0.3352891869237217,0.10,0.00
29077,2020-05-18,738,56,8,0,112441,65.63,4.980389715495238,0.71,0.00
48145,2020-05-18,42,0,0,0,189875,2.21,0.00,0.00,0.00
53017,2020-05-18,871,20,14,1,52206,166.84,3.830977282304716,2.68,0.19154886411523578
6081,2020-05-18,11114,466,216,3,162925,682.15,28.60211753874482,13.26,0.18413380389749887
48179,2020-05-18,593,0,18,0,10556,561.77,0.00,17.05,0.00
72021,2020-05-18,1039,0,46,0,3297,3151.35,0.00,139.52,0.00
55057,2020-05-18,148,7,1,0,147091,10.06,0.47589587398277255,0.07,0.00
16003,2020-05-18,21,0,0,0,133308,1.58,0.00,0.00,0.00
27013,2020-05-18,530,0,20,0,100702,52.63,0.00,1.99,0.00
42009,2020-05-18,214,7,3,0,421778,5.07,0.16596408537192553,0.07,0.00
38059,2020-05-18,270,14,4,0,122745,22.00,1.140575990875392,0.33,0.00
39135,2020-05-18,199,7,2,0,180761,11.01,0.3872516748634938,0.11,0.00
4015,2020-05-18,1633,188,53,3,121149,134.79,15.518081040701945,4.37,0.2476289527771587
39055,2020-05-18,1472,161,30,5,142268,103.47,11.316669946860854,2.11,0.35144937723170355
19065,2020-05-18,172,0,1,0,4214,408.16,0.00,2.37,0.00
40149,2020-05-18,5,0,1,0,9980,5.01,0.00,1.00,0.00
38053,2020-05-18,105,0,0,0,128639,8.16,0.00,0.00,0.00
1119,2020-05-18,842,28,30,0,7392,1139.07,37.87878787878788,40.58,0.00
48287,2020-05-18,42,0,1,0,297101,1.41,0.00,0.03,0.00
55005,2020-05-18,77,0,0,0,34020,22.63,0.00,0.00,0.00
21073,2020-05-18,130,0,3,0,12110,107.35,0.00,2.48,0.00
18173,2020-05-18,1002,163,29,5,85736,116.87,19.011850331249416,3.38,0.5831855929831109
38055,2020-05-18,37,0,1,0,199738,1.85,0.00,0.05,0.00
51530,2020-05-18,57,0,1,0,13685,41.65,0.00,0.73,0.00
18141,2020-05-18,6477,230,156,2,1393,46496.77,1651.112706389088,1119.89,14.357501794687725
48181,2020-05-18,907,0,61,0,136227,66.58,0.00,4.48,0.00
42067,2020-05-18,658,8,1,1,3696,1780.30,21.645021645021647,2.71,2.705627705627706
