tractid,period,pop19,nhwht19,nhblk19,hisp19,ntv19,asian19,haw19,india19,china19,filip19,japan19,korea19,viet19,agewht19,a15wht19,a65wht19,ageblk19,a15blk19,a65blk19,agehsp19,a15hsp19,a65hsp19,agentv19,a15ntv19,a65ntv19,ageasn19,a15asn19,a65asn19,mex19,cuban19,pr19,ruanc19,itanc19,geanc19,iranc19,scanc19,fb19,n10imm19,nat19,ag5up19,olang19,lep19,rufb19,itfb19,gefb19,irfb19,scfb19,ag25up19,hs19,col19,clf19,unemp19,dflabf19,flabf19,empclf19,prof19,manuf19,semp19,ag18cv19,vet19,hinc19,hh19,hincw19,hhw19,hincb19,hhb19,hinch19,hhh19,hinca19,hha19,incpc19,dpov19,npov19,n65pov19,dfmpov19,nfmpov19,dwpov19,nwpov19,dbpov19,nbpov19,dhpov19,nhpov19,dnapov19,nnapov19,dapov19,napov19,hu19,vac19,ohu19,own19,rent19,dmulti19,multi19,mhmval19,mrent19,h30old19,h10yrs19,a18und19,a60up19,a75up19,ag15up19,19-Mar,wds19,family19,fhh19,pnhwht19,pnhblk19,phisp19,pntv19,pasian19,phaw19,pindia19,pchina19,pfilip19,pjapan19,pkorea19,pviet19,p15wht19,p65wht19,p15blk19,p65blk19,p15hsp19,p65hsp19,p15ntv19,p65ntv19,p15asn19,p65asn19,pmex19,pcuban19,ppr19,pruanc19,pitanc19,pgeanc19,piranc19,pscanc19,pfb19,p10imm19,pnat19,polang19,plep19,prufb19,pitfb19,pgefb19,pirfb19,pscfb19,phs19,pcol19,punemp19,pflabf19,pprof19,pmanuf19,psemp19,pvet19,ppov19,p65pov19,pfmpov19,pwpov19,pbpov19,phpov19,pnapov19,papov19,pvac19,pown19,pmulti19,p30old19,p10yrs19,p18und19,p60up19,p75up19,pmar19,pwds19,pfhh19
48453001820,2019,7713,1215,782,5610,15,37,0,0,37,17,0,0,18,1215,73,184,870,271,31,5610,1743,107,52,0,15,37,0,0,4549,190,55,0,29,99,64,0,2781,1360,220,NA,NA,1536,0,0,0,0,0,4531,2715,762,4142,237,2633,1538,3905,666,123,152,5345,152,33796,2956,43125,781,NA,372,32269,1810,NA,20,17349,7653,2407,119,1497,418,1187,217,862,337,5600,1843,52,15,37,0,3252,296,2956,494,2462,3252,2638,192400,827,3040,2402,2368,567,164,5612,1912,937,1497,479,15.75262544,10.13872682,72.73434461,0.194476857,0.479709581,0,0,0.479709581,0.220407105,0,0,0.233372229,6.008230453,15.14403292,31.14942529,3.563218391,31.06951872,1.907308378,0,28.84615385,0,0,58.97834824,2.463373525,0.71308181,0,0.375988591,1.283547258,0.829767924,0,36.05600933,17.63256839,2.85232724,NA,NA,0,0,0,0,0,59.92054734,16.81747959,5.721873491,58.41245727,17.05505762,3.149807939,3.892445583,2.843779233,31.45171828,1.554945773,27.92251169,18.28138163,39.09512761,32.91071429,28.84615385,0,9.102091021,16.71177267,81.11931119,93.48093481,81.25845737,30.7014132,7.351225204,2.126280306,34.06985032,16.69636493,31.99732799
48453001832,2019,3011,1500,560,858,0,89,0,0,46,4,0,14,30,1500,97,277,560,155,58,858,148,58,0,0,0,89,0,20,753,24,16,0,90,42,21,17,451,41,199,NA,NA,102,0,0,0,0,0,2279,695,874,1890,75,1270,907,1815,717,17,172,2483,191,57602,1246,90300,658,NA,205,50446,335,NA,48,40626,2987,324,20,788,36,1500,160,560,77,834,87,0,0,89,0,1283,37,1246,649,597,1283,573,241600,974,1075,682,528,619,135,2611,1007,766,788,174,49.81733643,18.59847227,28.49551644,0,2.955828628,0,0,1.527731651,0.13284623,0,0.464961807,0.996346729,6.466666667,18.46666667,27.67857143,10.35714286,17.24941725,6.75990676,NA,NA,0,22.47191011,25.00830289,0.797077383,0.531384922,0,2.989040186,1.39488542,0.69744271,0.56459648,14.97841249,1.361673863,6.609099967,NA,NA,0,0,0,0,0,30.49583151,38.35015358,3.968253968,71.41732283,39.50413223,0.936639118,9.476584022,7.692307692,10.84700368,0.669568129,4.568527919,10.66666667,13.75,10.43165468,NA,0,2.883865939,52.08667737,44.6609509,83.78799688,54.73515249,17.53570242,20.55795417,4.483560279,38.56759862,29.33741861,22.08121827
48453001845,2019,3198,2014,101,893,0,157,0,62,65,20,0,27,26,2014,278,302,101,0,37,893,247,0,0,0,0,177,12,14,737,90,53,0,19,188,53,0,557,263,145,NA,NA,218,0,0,0,0,0,2478,620,1342,2007,34,1329,847,1973,1052,191,108,2624,161,63871,1516,72813,1031,31950,78,57016,290,NA,84,40717,3198,198,37,706,0,2014,139,101,2,893,24,0,0,177,33,1585,69,1516,925,591,1585,492,242600,1009,1246,847,574,562,147,2661,1260,419,706,28,62.97686054,3.15822389,27.92370231,0,4.909318324,0,1.938711695,2.032520325,0.625390869,0,0.844277674,0.81300813,13.80337637,14.99503476,0,36.63366337,27.65957447,0,NA,NA,6.779661017,7.90960452,23.04565353,2.814258912,1.657285804,0,0.594121326,5.878674171,1.657285804,0,17.41713571,8.223889931,4.534083802,NA,NA,0,0,0,0,0,25.02017756,54.15657789,1.694070752,63.73212942,53.31981754,9.680689306,5.473897618,6.135670732,6.191369606,1.156973108,0,6.901688183,1.98019802,2.687569989,NA,18.6440678,4.353312303,61.01583113,31.04100946,78.61198738,55.8707124,17.94871795,17.57348343,4.596622889,47.35062007,15.74596017,3.966005666
48453001851,2019,9493,3447,1790,3172,36,857,0,525,194,117,0,28,23,3447,481,529,1808,549,50,3172,546,135,70,21,0,916,170,139,3081,0,28,40,62,149,90,0,1856,784,506,NA,NA,495,0,0,0,0,0,6757,1877,3378,5474,301,3954,2598,5173,3033,422,301,7376,689,69768,4292,86790,1673,55036,902,69611,1463,101708,249,40327,9493,966,78,2360,234,3447,100,1808,273,3172,593,70,0,916,0,4613,321,4292,1418,2874,4613,2334,273700,1068,410,3354,2091,1353,238,7720,3814,1551,2360,320,36.31096597,18.85599916,33.4140946,0.379226799,9.027704624,0,5.530390814,2.043611082,1.232487096,0,0.294954177,0.242283788,13.95416304,15.34667827,30.36504425,2.765486726,17.21311475,4.255989912,30,0,18.55895197,15.17467249,32.45549352,0,0.294954177,0.42136311,0.65311282,1.569577583,0.948066997,0,19.55124829,8.258716949,5.330243337,NA,NA,0,0,0,0,0,27.77859997,49.99260027,5.498721228,65.70561457,58.63135511,8.157742123,5.818673884,9.341106291,10.1759191,0.821658064,9.915254237,2.901073397,15.09955752,18.69482976,0,0,6.958595274,33.03821062,50.59614134,8.887925428,78.14538677,22.02675656,14.25260718,2.507110502,49.40414508,20.09067358,13.55932203
48453001913,2019,4940,3748,0,753,0,439,0,287,133,0,4,0,0,3748,793,564,0,0,0,753,281,17,0,0,0,439,108,29,515,0,39,14,37,83,140,45,706,198,490,NA,NA,46,0,0,28,0,0,3260,125,2810,2299,73,1895,961,2226,1704,169,200,3484,101,223424,1661,240179,1330,NA,0,169398,189,250001,142,112361,4940,185,30,1434,23,3748,63,0,0,753,122,0,0,439,0,1796,135,1661,1569,92,1796,113,1150100,1688,722,758,1456,939,155,3758,2827,191,1434,27,75.87044534,0,15.24291498,0,8.886639676,0,5.809716599,2.692307692,0,0.08097166,0,0,21.15795091,15.04802561,NA,NA,37.31739708,2.257636122,NA,NA,24.60136674,6.605922551,10.42510121,0,0.789473684,0.28340081,0.748987854,1.680161943,2.834008097,0.910931174,14.29149798,4.008097166,9.91902834,NA,NA,0,0,0.566801619,0,0,3.834355828,86.19631902,3.175293606,50.71240106,76.54986523,7.592093441,8.984725966,2.898966705,3.744939271,0.607287449,1.60390516,1.680896478,NA,16.20185923,NA,0,7.516703786,94.46116797,6.291759465,40.20044543,45.63515954,29.47368421,19.00809717,3.137651822,75.22618414,5.082490687,1.882845188
48453002002,2019,3400,2000,139,1227,0,34,0,0,0,0,0,0,0,2000,263,192,139,0,0,1227,157,247,0,0,0,34,17,0,1132,0,8,6,52,66,37,13,279,58,163,NA,NA,75,0,0,0,0,0,2849,724,1036,2368,99,1249,909,2269,855,193,215,2905,110,75000,1412,86250,933,NA,65,70027,405,NA,9,37628,3400,233,28,682,37,2000,226,139,0,1227,7,0,0,34,0,1502,90,1412,774,638,1502,185,291700,1166,1385,703,495,634,173,2963,914,494,682,50,58.82352941,4.088235294,36.08823529,0,1,0,0,0,0,0,0,0,13.15,9.6,0,0,12.79543602,20.13039935,NA,NA,50,0,33.29411765,0,0.235294118,0.176470588,1.529411765,1.941176471,1.088235294,0.382352941,8.205882353,1.705882353,4.794117647,NA,NA,0,0,0,0,0,25.41242541,36.36363636,4.180743243,72.77822258,37.68179815,8.505949758,9.475539885,3.786574871,6.852941176,0.823529412,5.425219941,11.3,0,0.570497148,NA,0,5.992010652,54.81586402,12.31691079,92.21038615,49.78753541,14.55882353,18.64705882,5.088235294,30.84711441,16.6722916,7.331378299
48453002104,2019,3304,1769,43,1404,0,38,0,0,24,10,10,20,26,1769,181,168,43,0,0,1404,535,50,0,0,0,48,0,0,1302,9,0,0,67,112,59,13,614,84,109,NA,NA,244,0,0,11,0,0,2264,483,1279,1950,53,1256,873,1897,1083,125,106,2456,111,81563,1218,105438,803,NA,19,45227,356,NA,20,37964,3304,769,0,708,128,1769,102,43,0,1404,667,0,0,48,0,1297,79,1218,818,400,1297,279,340500,932,1214,647,848,477,74,2578,1239,324,708,63,53.54116223,1.301452785,42.49394673,0,1.150121065,0,0,0.726392252,0.302663438,0.302663438,0.605326877,0.786924939,10.23176936,9.496890899,0,0,38.10541311,3.561253561,NA,NA,0,0,39.40677966,0.272397094,0,0,2.027845036,3.389830508,1.785714286,0.39346247,18.58353511,2.542372881,3.299031477,NA,NA,0,0,0.332929782,0,0,21.33392226,56.49293286,2.717948718,69.50636943,57.09014233,6.589351608,5.587770163,4.519543974,23.2748184,0,18.07909605,5.765969474,0,47.50712251,NA,0,6.090979183,67.1592775,21.51117965,93.60061681,53.11986864,25.66585956,14.437046,2.239709443,48.06051202,12.56788208,8.898305085
48453002113,2019,3703,1799,621,1147,0,23,0,28,23,9,0,0,0,1799,192,272,630,92,169,1147,289,35,0,0,0,23,0,0,1036,0,48,10,37,65,31,28,355,98,111,NA,NA,108,0,0,0,0,0,2877,683,1436,2225,29,1448,997,2196,1065,111,101,3017,209,76019,1408,86366,795,42255,207,62019,336,NA,10,39770,3694,457,26,811,52,1790,59,630,105,1147,293,0,0,23,0,1535,127,1408,887,521,1535,386,316600,1089,1299,722,686,682,201,3128,1287,646,811,185,48.58223062,16.77018634,30.97488523,0,0.621118012,0,0.756143667,0.621118012,0.243046179,0,0,0,10.67259589,15.11951084,14.6031746,26.82539683,25.19616391,3.051438535,NA,NA,0,0,27.97731569,0,1.296246287,0.27005131,0.999189846,1.755333513,0.83715906,0.756143667,9.586821496,2.646502836,2.997569538,NA,NA,0,0,0,0,0,23.74000695,49.91310393,1.303370787,68.85359116,48.49726776,5.054644809,4.599271403,6.927411336,12.3714131,0.703844071,6.411837238,3.296089385,16.66666667,25.54489974,NA,0,8.273615635,62.99715909,25.1465798,84.62540717,51.27840909,18.52551985,18.41749932,5.428031326,41.14450128,20.65217391,22.81134402
48453002312,2019,8590,1731,683,5998,0,97,0,14,36,13,52,0,16,1731,220,85,683,150,56,5998,2031,445,42,0,15,97,0,16,5132,0,56,38,8,66,26,0,2556,612,504,NA,NA,1288,38,0,15,1,0,5109,3386,920,4185,476,2973,1810,3709,897,77,304,5935,211,42344,2676,70114,672,58255,303,32207,1590,NA,30,20859,8552,2259,179,1787,301,1699,251,683,118,5992,1846,42,0,97,16,2825,149,2676,1080,1596,2825,1043,155500,1011,1287,1895,2655,720,294,6189,2049,1131,1787,603,20.15133877,7.951105937,69.82537835,0,1.129220023,0,0.16298021,0.419091967,0.151338766,0.605355064,0,0.186263097,12.70941652,4.910456384,21.96193265,8.199121523,33.8612871,7.419139713,0,35.71428571,0,16.49484536,59.74388824,0,0.651920838,0.442374854,0.093131548,0.768335274,0.302677532,0,29.75552969,7.124563446,5.867287544,NA,NA,0.442374854,0,0.174621653,0.011641444,0,66.27520063,18.00743785,11.3739546,60.88126472,24.18441628,2.076031275,8.196279321,3.555181129,26.41487371,2.093077643,16.84387241,14.77339612,17.27672035,30.80774366,0,16.49484536,5.274336283,40.35874439,36.92035398,45.55752212,70.81464873,30.9080326,8.381839348,3.4225844,33.10712555,18.27435773,33.74370453
48453002111,2019,5642,1496,467,3518,0,51,0,0,21,36,15,0,13,1496,86,79,483,0,69,3518,874,431,81,0,10,51,0,0,3127,47,52,0,34,145,18,0,1116,218,214,NA,NA,501,0,0,0,0,0,3912,1719,1335,3012,199,2438,1390,2813,1105,207,296,4384,112,54392,2024,111094,681,19514,236,38321,1075,NA,9,29076,5642,1447,98,1338,222,1496,124,483,231,3518,1084,81,0,51,8,2191,167,2024,1219,805,2191,571,281800,843,1154,1261,1258,821,211,4656,1528,1037,1338,321,26.51542006,8.277206664,62.35377526,0,0.903934775,0,0,0.372208437,0.638071606,0.265863169,0,0.230414747,5.748663102,5.280748663,0,14.28571429,24.84366117,12.25127914,0,12.34567901,0,0,55.42360865,0.83303793,0.921658986,0,0.602623183,2.570010635,0.319035803,0,19.78021978,3.863878057,3.792981212,NA,NA,0,0,0,0,0,43.94171779,34.12576687,6.60690571,57.01394586,39.28190544,7.358691788,10.52257376,2.554744526,25.64693371,1.736972705,16.59192825,8.288770053,47.82608696,30.81296191,0,15.68627451,7.62209037,60.22727273,26.06115929,52.67001369,62.30237154,22.29705778,14.55157745,3.739808579,32.81786942,22.27233677,23.99103139
48453002304,2019,4200,2271,75,1366,0,296,0,88,45,54,20,77,73,2271,31,32,75,0,0,1366,85,68,0,0,0,307,12,0,846,23,45,57,39,96,89,45,817,456,249,NA,NA,220,57,0,0,0,0,3415,492,2314,3675,151,1716,1486,3524,2199,228,100,4019,87,80321,2467,76726,1500,NA,11,72950,629,114261,227,59871,4182,359,0,535,21,2271,185,75,25,1348,124,0,0,307,0,2801,334,2467,59,2408,2801,2735,264900,1498,912,2395,181,155,0,4050,1096,425,535,57,54.07142857,1.785714286,32.52380952,0,7.047619048,0,2.095238095,1.071428571,1.285714286,0.476190476,1.833333333,1.738095238,1.365037428,1.409070894,0,0,6.222547584,4.978038067,NA,NA,3.908794788,0,20.14285714,0.547619048,1.071428571,1.357142857,0.928571429,2.285714286,2.119047619,1.071428571,19.45238095,10.85714286,5.928571429,NA,NA,1.357142857,0,0,0,0,14.40702782,67.75988287,4.108843537,86.5967366,62.40068104,6.469920545,2.837684449,2.164717591,8.584409374,0,3.925233645,8.146191105,33.33333333,9.198813056,NA,0,11.92431275,2.391568707,97.64369868,32.55980007,97.08147548,4.30952381,3.69047619,0,27.0617284,10.49382716,10.65420561
48453001403,2019,1803,1084,51,546,0,37,0,7,0,0,0,52,7,1084,125,149,51,0,0,546,119,44,58,0,0,37,0,6,461,0,29,0,14,72,15,7,211,64,74,NA,NA,43,0,0,14,8,0,1370,306,653,1246,77,624,494,1169,587,41,106,1505,73,63542,804,66875,558,NA,30,53125,146,NA,7,38084,1803,227,42,261,16,1084,92,51,0,546,130,58,0,37,0,877,73,804,287,517,877,461,352700,1040,753,577,273,238,78,1559,425,254,261,13,60.12201886,2.828618968,30.2828619,0,2.05213533,0,0.388241819,0,0,0,2.884082085,0.388241819,11.53136531,13.74538745,0,0,21.79487179,8.058608059,0,0,0,16.21621622,25.56849695,0,1.608430394,0,0.776483638,3.993344426,0.831946755,0.388241819,11.70271769,3.54963949,4.10427066,NA,NA,0,0,0.776483638,0.443704936,0,22.33576642,47.66423358,6.179775281,79.16666667,50.213858,3.507271172,9.067579127,4.850498339,12.59012757,2.329450915,6.130268199,8.487084871,0,23.80952381,0,0,8.323831243,35.69651741,52.56556442,85.8608894,71.76616915,15.14143095,13.20022185,4.326123128,27.26106479,16.29249519,4.980842912
48453001504,2019,6833,4914,81,1260,0,239,0,128,105,55,44,39,0,4914,999,361,81,0,0,1260,329,116,0,0,0,252,0,0,901,101,74,0,22,72,148,6,385,175,134,NA,NA,42,0,0,15,0,0,5082,462,3451,4616,40,2730,2278,4576,3457,431,320,5368,295,108500,2884,113804,2134,NA,48,85142,481,110684,155,58886,6704,486,17,1258,31,4803,294,75,1,1248,134,0,0,252,37,3179,295,2884,1501,1383,3179,1344,452700,1312,1905,2021,1465,954,242,5458,2261,797,1258,16,71.91570321,1.185423679,18.4399239,0,3.497731597,0,1.87326211,1.536660325,0.804917313,0.64393385,0.570759549,0,20.32967033,7.346357346,0,0,26.11111111,9.206349206,NA,NA,0,0,13.18600907,1.478120884,1.082979658,0,0.321966925,1.053709937,2.165959315,0.087809161,5.634421191,2.561100541,1.961071272,NA,NA,0,0,0.219522904,0,0,9.090909091,67.90633609,0.866551127,83.44322344,75.54632867,9.418706294,6.993006993,5.495529061,7.249403341,0.253579952,2.464228935,6.121174266,1.333333333,10.73717949,NA,14.68253968,9.279647688,52.04576976,42.27744574,59.92450456,70.07628294,21.44007025,13.96165667,3.541636177,41.42543056,14.60241847,1.271860095
48453001505,2019,4781,3942,23,540,0,103,0,43,78,0,20,16,16,3942,546,385,41,19,0,540,62,43,0,0,0,123,17,0,372,18,66,0,38,195,107,26,364,127,239,NA,NA,0,16,0,0,0,0,3741,326,2430,3259,73,2016,1572,3186,1923,191,319,3982,448,69841,2371,69932,2013,NA,21,78656,203,NA,21,49649,4776,260,35,1039,16,3941,153,39,0,538,43,0,0,123,0,2531,160,2371,1029,1342,2531,960,425500,1115,2005,1503,799,710,139,4155,1613,798,1039,126,82.45137001,0.481070906,11.29470822,0,2.154361012,0,0.899393432,1.631457854,0,0.418322527,0.334658021,0.334658021,13.85083714,9.766615931,46.34146341,0,11.48148148,7.962962963,NA,NA,13.82113821,0,7.780798996,0.376490274,1.380464338,0,0.794812801,4.078644635,2.238025518,0.543819285,7.613469985,2.656348044,4.998954194,NA,NA,0.334658021,0,0,0,0,8.714247527,64.95589415,2.239950905,77.97619048,60.35781544,5.994978029,10.01255493,11.25062783,5.443886097,0.732830821,1.539942252,3.882263385,0,7.992565056,NA,0,6.321612011,43.39940953,37.92967207,79.21770051,63.39097427,16.71198494,14.8504497,2.90734156,38.82069795,19.20577617,12.12704524
48453001604,2019,4007,3718,81,183,0,9,0,0,0,9,0,0,0,3718,947,729,81,16,17,183,40,36,0,0,0,9,0,0,177,0,0,41,7,210,157,58,147,16,113,NA,NA,0,23,0,43,5,0,2864,61,2546,1863,8,1559,802,1855,1311,80,198,2915,153,177067,1655,183750,1509,NA,24,NA,97,NA,9,96250,4007,65,22,1105,10,3718,65,81,0,183,0,0,0,9,0,1863,208,1655,1394,261,1863,151,931800,1648,1523,743,1084,1164,230,3004,2095,399,1105,42,92.78762166,2.021462441,4.567007736,0,0.224606938,0,0,0,0.224606938,0,0,0,25.47068316,19.60731576,19.75308642,20.98765432,21.8579235,19.67213115,NA,NA,0,0,4.417269778,0,0,1.023209384,0.174694285,5.24082855,3.918143249,1.447466933,3.668579985,0.399301223,2.820064886,NA,NA,0.573995508,0,1.073122036,0.124781632,0,2.129888268,88.89664804,0.429414922,51.44323284,70.67385445,4.312668464,10.67385445,5.248713551,1.622161218,0.549039181,0.904977376,1.748251748,0,0,NA,0,11.16478798,84.22960725,8.105206656,81.74986581,44.89425982,27.05265785,29.04916396,5.739955079,69.74034621,13.28229028,3.800904977
48453001714,2019,15030,8734,624,1832,39,3000,0,1546,668,616,71,416,66,8734,1470,1038,624,51,179,1832,444,0,39,0,0,3000,570,104,1244,228,121,0,52,841,176,128,2992,815,1809,NA,NA,225,0,0,47,48,0,10191,929,7346,9211,196,5926,4260,9015,5673,835,862,11657,678,103050,6077,127793,3914,62383,281,45784,480,157772,1043,57306,14704,539,23,3644,0,8611,307,523,19,1758,0,39,0,2991,117,6541,464,6077,2970,3107,6541,3456,505800,1128,1038,3844,3373,2027,615,12166,6540,1766,3644,142,58.11044578,4.151696607,12.18895542,0.259481038,19.96007984,0,10.28609448,4.444444444,4.098469727,0.472388556,2.767797738,0.439121756,16.83077628,11.88458896,8.173076923,28.68589744,24.23580786,0,0,0,19,3.466666667,8.276779774,1.516966068,0.805056554,0,0.345974717,5.595475715,1.170991351,0.851630073,19.90685296,5.422488357,12.03592814,NA,NA,0,0,0.312707917,0.319361277,0,9.115886567,72.08321068,2.127890566,71.88660142,62.92845258,9.262340544,9.561841375,5.816247748,3.665669206,0.156420022,0,3.565207293,3.632887189,0,0,3.911735206,7.093716557,48.87279908,52.8359578,15.86913316,63.25489551,22.4417831,13.48636061,4.091816367,53.75637021,14.51586388,3.896816685
48453001718,2019,6245,4545,217,803,0,647,0,213,305,40,102,85,0,4545,665,809,217,0,0,803,179,16,0,0,0,667,49,23,643,0,0,0,14,204,84,60,1032,672,224,NA,NA,92,0,0,15,0,0,4748,320,3621,3783,99,2591,1691,3684,2606,281,335,5167,352,85828,2907,97188,2152,49058,144,NA,237,51875,374,58699,6245,662,14,1564,76,4545,291,217,1,803,253,0,0,667,128,3121,214,2907,1548,1359,3121,1455,574500,1202,2559,1814,1078,1261,496,5352,2772,796,1564,91,72.77822258,3.474779824,12.85828663,0,10.36028823,0,3.410728583,4.883907126,0.64051241,1.633306645,1.361088871,0,14.63146315,17.79977998,0,0,22.29140722,1.99252802,NA,NA,7.346326837,3.448275862,10.29623699,0,0,0,0.224179343,3.266613291,1.345076061,0.960768615,16.52522018,10.76060849,3.586869496,NA,NA,0,0,0.240192154,0,0,6.739679865,76.26368997,2.616970658,65.26437669,70.7383279,7.627578719,9.093376764,6.812463712,10.60048038,0.224179343,4.859335038,6.402640264,0.460829493,31.50684932,NA,19.1904048,6.856776674,53.25077399,46.61967318,81.99295098,62.40110079,17.26180945,20.19215372,7.942353883,51.79372197,14.87294469,5.818414322
48453001728,2019,7477,4448,305,2091,0,211,0,125,83,0,0,51,0,4448,576,570,305,35,59,2091,448,235,62,0,25,211,6,13,1691,65,44,0,47,376,41,31,520,52,227,NA,NA,31,0,0,0,0,0,5960,965,2983,4716,47,3251,2133,4669,2364,202,458,6230,418,82459,3074,91075,2047,73482,87,46426,745,86618,92,41815,7477,510,94,1798,0,4448,260,305,26,2091,224,62,0,211,0,3321,247,3074,2135,939,3321,353,293200,1393,2165,1570,1247,1267,257,6267,2937,1102,1798,50,59.48909991,4.07917614,27.96576167,0,2.821987428,0,1.6717935,1.110070884,0,0,0.682091748,0,12.94964029,12.8147482,11.47540984,19.3442623,21.42515543,11.2386418,0,40.32258065,2.843601896,6.161137441,22.61602247,0.86933262,0.588471312,0,0.628594356,5.028754848,0.548348268,0.414604788,6.95466096,0.695466096,3.035976996,NA,NA,0,0,0,0,0,16.19127517,50.05033557,0.996607294,65.61058136,50.63182694,4.326408224,9.809381024,6.709470305,6.82091748,1.257188712,0,5.845323741,8.524590164,10.71257771,0,0,7.43751882,69.45348081,10.62932852,65.19120747,51.07351984,16.67781196,16.94529892,3.437207436,46.86452848,17.58417105,2.780867631
48453001774,2019,8365,4515,507,2625,0,524,0,28,100,0,14,16,27,4515,653,512,507,132,99,2625,828,226,0,0,0,524,71,141,2356,0,66,0,0,179,148,14,740,53,502,NA,NA,113,16,0,0,0,0,5838,1070,3287,4628,35,3335,2253,4593,2677,431,246,6276,463,112831,2855,118636,1758,75972,141,123333,626,83962,202,50240,8365,691,139,2248,99,4515,52,507,66,2625,543,0,0,524,0,3047,192,2855,2459,396,3047,0,297400,1763,623,1333,2089,1595,269,6681,3926,899,2248,102,53.9748954,6.06096832,31.38075314,0,6.264196055,0,0.334728033,1.195457262,0,0.167364017,0.191273162,0.322773461,14.46290144,11.33997785,26.03550296,19.52662722,31.54285714,8.60952381,NA,NA,13.54961832,26.90839695,28.1649731,0,0.789001793,0,0,2.1398685,1.769276748,0.167364017,8.846383742,0.633592349,6.001195457,NA,NA,0.191273162,0,0,0,0,18.32819459,56.30352861,0.756266206,67.55622189,58.28434574,9.383844981,5.355976486,7.377310389,8.260609683,1.661685595,4.403914591,1.151716501,13.01775148,20.68571429,NA,0,6.301279947,86.1295972,0,20.44634066,46.69001751,24.97310221,19.06754334,3.215780036,58.76365814,13.45606945,4.537366548
48453001775,2019,8291,5550,481,1267,10,760,0,453,290,20,35,0,65,5550,1135,841,481,215,19,1267,195,149,10,0,0,760,213,0,1010,0,90,0,68,460,267,66,1216,448,437,NA,NA,0,0,0,27,0,0,5700,916,3807,4413,146,3066,1999,4267,2894,372,254,6016,509,160024,2608,153021,1849,148531,93,161375,384,174773,252,58387,8199,525,182,2199,63,5483,488,476,0,1247,0,10,0,760,15,2759,151,2608,2568,40,2759,0,451900,NA,607,1434,2275,1631,197,6424,4257,792,2199,31,66.94005548,5.801471475,15.28163068,0.120612713,9.166566156,0,5.46375588,3.497768665,0.241225425,0.422144494,0,0.783982632,20.45045045,15.15315315,44.6985447,3.95010395,15.39068666,11.76006314,0,0,28.02631579,0,12.18188397,0,1.085514413,0,0.820166446,5.548184779,3.220359426,0.796043903,14.66650585,5.403449524,5.27077554,NA,NA,0,0,0.325654324,0,0,16.07017544,66.78947368,3.308406979,65.19895629,67.82282634,8.718068901,5.952659948,8.460771277,6.403219905,2.2197829,2.864938608,8.900237096,0,0,0,1.973684211,5.472997463,98.46625767,0,22.0007249,54.98466258,27.43939211,19.67193342,2.376070438,66.26712329,12.32876712,1.409731696
48453001776,2019,3136,1846,209,903,0,118,0,39,51,0,8,13,0,1846,271,246,209,0,27,903,156,76,0,0,0,118,0,0,801,0,0,0,0,95,113,22,209,0,149,NA,NA,51,0,0,24,0,0,2424,503,1420,1963,23,1390,969,1940,1022,129,106,2637,195,91029,1188,88173,753,NA,82,91544,279,108077,74,41962,3090,262,20,687,39,1846,197,209,30,857,16,0,0,118,19,1209,21,1188,904,284,1209,95,276400,1262,1061,466,499,547,108,2695,1159,482,687,72,58.86479592,6.664540816,28.79464286,0,3.762755102,0,1.243622449,1.62627551,0,0.255102041,0.414540816,0,14.68039003,13.32611051,0,12.91866029,17.27574751,8.416389812,NA,NA,0,0,25.54209184,0,0,0,0,3.029336735,3.603316327,0.701530612,6.664540816,0,4.75127551,NA,NA,0,0,0.765306122,0,0,20.75082508,58.58085809,1.171676006,69.71223022,52.68041237,6.649484536,5.463917526,7.39476678,8.478964401,0.647249191,5.676855895,10.67172264,14.35406699,1.86697783,NA,16.10169492,1.736972705,76.09427609,7.857733664,87.75847808,39.22558923,15.9119898,17.44260204,3.443877551,43.00556586,17.88497217,10.48034934
