tractid,period,pop19,nhwht19,nhblk19,hisp19,asian19,fb19,n10imm19,col19,unemp19,prof19,manuf19,npov19,vac19,own19,dmulti19,multi19,h30old19,h10yrs19,a18und19,a60up19
48201333000,2019,4027,302,154,3553,0,1537,192,239,90,264,207,612,84,827,1124,108,1076,370,1157,631
48201333700,2019,3565,222,137,2956,175,1324,123,94,122,294,130,892,22,717,1012,16,785,312,1131,530
48201340600,2019,2508,1832,65,447,136,206,41,1007,102,598,165,47,28,921,987,0,987,323,477,809
48201342300,2019,8278,2505,304,5231,47,1799,658,296,496,735,298,1070,238,1215,2576,1069,1630,1465,2832,895
48201342800,2019,8650,5645,0,2571,380,875,92,1751,139,1898,527,152,75,2670,2795,0,1132,944,2174,1431
48201350700,2019,2216,1470,138,522,17,69,0,507,37,554,121,53,94,630,843,0,808,324,563,574
48201411200,2019,1871,1577,0,148,125,243,70,1055,14,523,20,256,58,612,737,89,574,253,423,679
48201412200,2019,5953,3930,163,527,1028,1253,709,3352,126,2427,204,572,263,1294,2442,879,1547,1265,1562,1063
48201412800,2019,5179,3459,189,330,1151,1313,129,2967,38,2017,216,136,230,1607,1950,0,755,490,1451,1043
48201420100,2019,2912,329,994,1117,453,1052,184,745,87,775,46,652,189,216,1631,1313,1094,1071,608,327
48201420600,2019,2385,1395,234,450,164,520,106,968,33,754,63,203,71,666,1030,272,1022,438,537,549
48201453200,2019,8861,352,2856,4734,913,3261,420,510,321,654,168,2366,186,490,2967,2403,2537,1939,2636,1055
48201453700,2019,9123,850,3505,3744,1024,3664,475,760,411,1130,474,1434,174,1322,2837,960,2283,1509,2420,1125
48201455000,2019,2838,1848,32,663,229,596,153,1015,119,663,111,162,68,645,1045,360,248,543,682,486
48201310900,2019,5442,245,28,5065,93,2208,325,393,100,233,319,2123,319,685,2148,922,1791,914,1482,884
48201552200,2019,7811,2574,1243,2894,1002,1710,620,1377,374,1572,279,1031,233,1377,2974,1112,1163,1680,2281,1110
48113007821,2019,3778,452,1207,1618,347,1614,735,494,93,347,169,961,377,105,1922,1852,1878,1334,970,199
48113007822,2019,1526,886,224,303,74,218,30,684,43,489,55,168,182,0,1106,1096,425,867,120,338
48113007823,2019,1458,364,239,795,16,623,128,270,30,164,51,236,114,20,569,560,460,366,248,383
48113007826,2019,1036,366,269,341,60,181,35,497,7,466,65,60,131,45,773,760,219,592,187,64
48113007824,2019,1885,1760,20,48,31,94,39,1130,31,780,70,67,0,694,743,39,619,284,411,548
48113007825,2019,5718,2152,1235,2140,191,1315,340,1438,143,1234,387,537,281,990,2650,1692,2532,1407,1271,1033
48113007827,2019,3316,763,1277,1053,0,733,274,574,103,496,99,528,272,173,1667,1551,1444,1017,968,325
48113007910,2019,2762,1411,308,515,339,967,432,1602,73,1476,207,434,442,18,2177,2159,1762,1505,305,252
48113007911,2019,2611,1761,164,261,332,449,224,1658,77,1610,303,248,364,31,2116,2071,957,1650,169,216
48113007909,2019,2341,1041,241,257,631,960,843,1551,73,1193,111,473,103,0,1576,1569,1312,1382,166,239
48201511302,2019,3716,3193,1,453,68,429,198,2023,14,1538,164,477,89,1044,1967,481,1567,1286,597,690
48121021517,2019,4143,1430,889,917,780,854,106,1408,20,1385,267,296,354,433,2336,1839,35,1714,724,304
48121021518,2019,3031,2072,108,644,142,174,33,985,108,992,195,42,30,923,1068,0,223,293,573,662
48121021519,2019,12148,6795,1521,2410,1053,1912,317,3391,204,3823,758,365,181,2956,4923,1114,1471,2978,2553,1230
48121021520,2019,4133,2139,419,1330,44,492,78,627,90,817,177,422,30,1034,1355,0,1269,434,1081,692
48121021521,2019,4210,2832,229,1030,71,506,105,752,18,777,215,563,117,1169,1486,0,1400,477,1160,878
48121021522,2019,3690,1304,495,355,1354,1361,375,1665,35,1293,170,168,129,676,1341,644,21,1128,1202,223
48121021523,2019,3898,2069,88,1424,133,612,57,567,109,655,159,475,68,912,1369,49,1110,562,1051,583
48121021524,2019,2336,1235,183,105,782,594,109,1070,65,824,95,48,17,668,786,33,68,561,771,271
48121021525,2019,15808,8824,755,1267,4491,3967,866,6483,128,4589,674,314,497,4303,5109,254,69,3406,5900,1252
48121021526,2019,7720,5569,303,545,693,898,235,2977,135,2414,288,291,34,1886,2487,452,100,1567,2699,594
48121021527,2019,7193,5062,336,627,905,931,404,2791,109,2389,253,82,137,1658,2329,434,0,1307,2321,760
48121021618,2019,4205,1488,413,2216,6,1020,171,596,71,645,176,578,220,797,1513,276,1254,724,1057,600
48121021619,2019,2922,671,108,1926,90,904,122,352,0,336,214,520,170,436,1106,513,244,598,934,272
48121021620,2019,3009,1087,850,564,330,475,125,807,157,1011,163,227,234,0,1594,1585,132,1317,503,124
48121021621,2019,3507,2060,265,692,433,565,36,1569,94,1295,175,94,0,1279,1302,0,915,417,570,1035
48121021622,2019,6023,3055,330,870,1478,1414,223,1792,88,1948,310,283,105,1634,2124,367,527,926,1338,742
48121021623,2019,8252,2254,973,749,4036,3116,857,2937,186,2542,244,464,84,1342,2925,1416,99,2157,2073,950
48121021624,2019,7706,2623,1090,2173,1599,2120,282,2226,203,2005,568,775,189,1091,3210,1965,257,2069,2127,773
48121021625,2019,12108,5465,1290,1233,3767,3291,611,6006,179,4771,388,698,579,2989,5425,2048,121,4295,2840,1712
48121021626,2019,2648,1884,99,189,407,464,100,1557,90,929,48,59,50,874,931,0,1,420,610,513
48135001700,2019,6682,3355,378,2547,201,832,778,790,454,634,108,1033,211,1480,2653,864,2333,1343,1996,1279
48135002400,2019,5006,2687,182,2052,0,371,229,826,108,872,109,200,287,1208,2001,561,1902,853,1573,1091
48135002501,2019,8496,3136,14,4872,342,914,223,1239,205,1464,204,476,126,2388,2767,259,741,2122,2899,814
48135000800,2019,3124,1024,93,1959,0,570,129,198,35,292,140,490,167,803,1286,9,942,563,732,609
48135002300,2019,3907,1899,125,1788,52,372,238,727,92,853,89,139,131,623,1842,1203,1468,1234,940,613
48135002502,2019,7018,3527,267,3002,0,304,21,712,95,1235,196,350,13,1678,2525,368,2161,1234,1891,1151
48135002700,2019,11782,2917,330,8517,0,2161,367,348,594,818,453,1714,174,2710,3585,0,1984,1785,3584,1382
48257050201,2019,9689,6522,1557,1324,96,481,127,1803,185,1939,127,512,42,2513,2979,181,952,1589,3166,1370
48257050300,2019,4666,2388,419,1736,25,406,37,592,81,660,192,769,187,760,1699,424,929,870,1238,846
48257050800,2019,10456,8139,227,1826,42,658,16,1353,298,1944,402,1174,237,2659,3526,124,1277,1586,2676,2012
48257050400,2019,7548,4069,926,2352,0,766,148,1106,345,1007,389,1621,163,1666,2620,109,1861,1361,2024,1460
48257050500,2019,5433,1882,2687,655,30,162,104,327,200,437,106,955,202,529,2082,974,1125,1321,1257,1258
48257051000,2019,1688,562,241,885,0,256,50,70,54,76,65,567,52,247,505,57,423,235,527,309
48257051100,2019,5306,3010,282,1972,0,882,137,435,149,499,272,1191,151,928,1766,321,1206,846,1656,747
48257051300,2019,8554,7352,288,682,65,258,53,955,376,777,328,1547,686,1918,3720,533,2154,1674,1996,2228
48257050600,2019,7595,5118,677,1340,294,678,0,440,242,708,362,877,374,1863,2708,55,1690,731,1539,1474
48257050701,2019,4684,3430,201,1048,0,455,72,480,74,748,206,596,191,1412,1678,7,442,666,1195,1154
48039662900,2019,4824,3423,396,929,8,289,85,362,253,526,262,606,291,1287,2001,122,1296,766,1284,1050
48345950100,2019,1252,932,19,246,0,0,0,148,38,256,51,101,289,334,778,4,723,190,319,440
48129950200,2019,1851,1393,172,208,11,40,6,217,38,222,23,282,221,466,928,103,817,296,365,486
48129950300,2019,1491,1309,11,162,1,48,0,175,1,223,24,165,597,472,1225,15,956,276,303,542
48013960500,2019,2545,544,10,1956,0,307,101,78,128,146,20,485,264,738,1102,0,641,274,675,676
48013960600,2019,6142,2945,16,2976,0,74,0,421,321,629,250,813,566,1401,2557,210,1312,923,1783,1235
48013960201,2019,7326,2239,0,5007,0,609,142,836,512,1053,186,925,318,1737,2394,71,947,901,1860,1191
48013960300,2019,3707,530,0,3082,45,109,45,235,152,292,127,847,175,701,1341,228,932,465,750,703
48013960402,2019,9104,4539,24,4245,91,341,75,1501,193,1244,154,677,418,2074,3326,378,2118,1393,2623,1848
48013960100,2019,7213,2513,47,4481,37,441,36,646,259,874,176,1359,526,1794,3075,140,1494,986,1893,1840
48051970500,2019,4323,2759,570,883,0,172,63,310,170,287,195,738,1059,1296,2656,70,1507,740,888,1443
48051970400,2019,3492,2323,437,699,0,377,128,516,105,467,212,360,387,1095,1741,32,849,589,758,912
48051970300,2019,4512,2457,814,1201,0,304,80,437,80,397,360,597,197,1029,1873,376,1394,778,1223,983
48031950200,2019,6015,4325,0,1500,39,442,52,1126,143,787,262,684,900,1753,3074,180,1379,903,1173,1885
48031950100,2019,5463,4512,3,724,168,207,0,1164,151,939,263,331,565,1660,2734,181,1387,953,925,1891
48241950300,2019,3552,960,2322,230,40,167,67,316,138,307,214,1239,345,525,1494,362,946,654,1084,485
48241950700,2019,8122,7563,0,318,18,171,81,549,307,792,629,418,563,2487,3362,12,1689,1048,1943,1834
48241950500,2019,4710,4161,271,169,0,51,0,555,170,506,166,1166,460,1418,2204,55,1417,643,1088,1104
48241950400,2019,5514,3738,725,866,108,338,0,371,248,653,260,931,341,1661,2313,97,1544,667,1104,1432
48241950100,2019,5239,4610,356,233,18,69,26,625,116,557,303,1000,1741,1808,3828,228,2354,630,1287,1817
48241950200,2019,3310,1457,1760,93,0,89,25,476,60,406,96,401,510,776,1745,205,1361,570,918,1002
48241950600,2019,2705,1866,317,425,0,65,52,92,152,163,104,717,144,598,1165,232,898,575,711,710
48241950800,2019,2354,2105,118,52,0,33,33,122,13,210,76,499,240,762,1169,55,613,341,435,788
48245002500,2019,3872,670,2279,780,91,767,129,118,129,243,127,1022,253,619,1669,392,1314,1005,1223,567
48245010200,2019,2226,484,589,1100,43,508,38,183,90,182,77,301,78,539,759,20,710,295,699,397
48245010400,2019,2679,2097,38,438,99,93,60,397,55,416,132,202,178,669,1215,326,1000,582,621,834
48245011002,2019,3287,2601,159,440,16,183,59,557,11,664,291,230,84,1017,1483,264,1226,685,668,686
48245001301,2019,5850,1864,2223,1675,88,1003,80,786,8,619,265,1124,161,1293,2275,606,1825,983,1431,1807
48245000102,2019,2223,681,1335,158,0,93,0,256,25,245,66,70,128,454,960,305,630,496,644,335
48029181003,2019,8338,2081,598,4290,325,2854,1824,1168,118,1103,299,3147,534,341,3229,3089,2301,2427,1991,721
48029181005,2019,4177,1086,576,2379,33,1139,801,310,84,698,137,905,316,132,2154,2071,2001,1601,1003,356
48029181506,2019,4556,1090,319,2878,216,647,173,568,51,418,49,832,143,615,1870,984,1725,1154,1245,1034
48029181715,2019,6573,1490,341,4654,30,438,85,846,281,996,233,424,111,1484,2111,46,1823,819,1560,955
48029181808,2019,1785,707,10,797,217,273,122,701,30,680,60,108,34,294,698,278,222,445,395,406
48029182102,2019,8632,5463,123,2343,444,801,91,2782,124,2077,114,561,238,2460,2845,101,703,1620,2883,1686
48029191101,2019,2083,1173,11,823,69,255,123,840,44,606,81,123,74,667,789,1,748,262,416,537
48029191406,2019,6425,4356,61,1736,131,425,96,2967,117,2168,50,156,78,2120,2723,385,832,1107,1408,1952
48029191408,2019,2556,717,286,1296,180,471,119,475,53,406,36,363,299,81,1632,1497,1430,1188,457,312
48029191409,2019,7187,1644,598,4105,558,1582,508,1378,103,1385,134,935,285,594,3352,2541,2006,2557,1383,745
48467950900,2019,8370,7034,266,1014,0,597,125,1084,128,1077,406,886,520,2337,3590,77,2019,1131,1616,2151
48467950700,2019,4131,3582,259,165,37,170,13,591,114,462,169,378,219,1257,1908,218,1395,1041,718,1380
48467950200,2019,3622,2751,51,787,11,341,116,152,108,316,69,751,232,686,1375,163,996,715,1066,851
48055960500,2019,7676,2827,614,4125,6,808,209,723,67,800,190,2052,238,1425,2318,184,1301,871,1640,1135
48055960600,2019,2495,1981,28,450,0,148,12,498,74,460,117,96,129,876,1174,0,538,315,461,715
48055960200,2019,5569,1896,561,3025,17,492,138,545,32,469,158,954,43,876,1438,310,871,596,1008,1213
48055960300,2019,4426,2019,101,1939,367,389,128,615,81,771,164,303,148,1064,1737,247,1241,911,1141,911
48055960400,2019,3723,1039,244,2359,0,145,16,331,15,503,176,513,153,671,1464,302,1103,774,792,860
48055960700,2019,6058,2505,468,2953,70,572,101,470,51,858,165,1950,263,1218,2561,527,2012,1085,1373,1461
48487950700,2019,2550,1053,184,1262,0,163,25,100,138,355,152,741,322,586,1290,64,1156,636,729,366
48487950300,2019,1888,1664,35,169,10,43,10,356,28,357,39,167,227,479,918,14,707,269,475,416
48487950500,2019,2594,1156,488,773,111,165,40,190,34,203,243,720,284,382,1339,557,1086,614,328,712
48487950600,2019,5801,3587,524,1532,0,207,77,700,166,788,285,762,227,1699,2693,317,2406,1339,1344,1696
48317950100,2019,1740,1115,0,611,4,185,0,167,20,290,24,77,79,411,592,10,393,212,469,321
48317950200,2019,3909,1932,48,1929,0,44,6,441,98,497,81,397,204,840,1385,40,1008,396,1286,614
48383950100,2019,3766,1121,32,2592,6,668,254,228,101,453,14,357,196,731,1280,77,1059,530,1231,492
48501950200,2019,6728,2026,38,4552,0,1861,935,434,118,671,37,526,289,1571,2276,113,1726,818,2252,1004
48501950100,2019,1903,715,0,1184,4,398,104,185,48,206,9,200,131,471,761,5,588,248,599,384
48189950300,2019,6818,2950,307,3457,28,348,70,1324,134,958,190,937,343,1384,2801,632,2376,1063,1855,1697
48189950900,2019,3000,1570,6,1365,0,118,0,344,43,417,83,409,147,735,1134,59,930,479,989,518
48189950500,2019,3064,572,134,2302,22,428,14,253,104,381,193,523,264,538,1264,271,1200,630,913,429
48189950700,2019,2763,989,45,1684,4,166,11,256,12,403,78,537,224,708,1239,86,1076,425,738,680
48189950800,2019,1314,527,7,764,11,74,2,158,48,198,40,222,160,392,658,34,612,223,341,299
48189950100,2019,4249,830,183,3100,0,771,81,110,81,181,176,1113,591,894,1951,174,1811,577,1277,716
48189950600,2019,4519,2266,361,1752,0,377,111,575,23,503,92,392,132,733,1244,42,1008,615,937,661
48189950200,2019,3473,445,159,2825,12,506,12,113,109,194,108,560,354,680,1445,153,1238,441,1077,550
48189950400,2019,4626,1294,333,2860,28,623,237,445,164,603,95,353,253,746,1665,477,1389,725,1081,677
48419950200,2019,3767,2209,1011,495,32,182,0,369,172,358,294,734,644,1075,2146,90,1453,693,840,1010
48419950600,2019,3169,2140,724,305,0,132,28,211,60,267,90,768,896,1055,2130,21,1355,400,663,856
48419950100,2019,4622,3212,607,743,0,270,52,470,93,366,185,1127,595,1393,2411,199,1599,625,1010,1256
48439106002,2019,3648,99,1671,1821,10,805,17,124,223,215,185,741,173,707,1312,0,1163,432,1101,729
48439103500,2019,5695,658,769,4175,30,1636,319,80,130,270,220,1421,300,743,1736,339,1554,740,1753,740
48439113912,2019,6337,5413,47,611,202,408,0,2450,81,1618,366,13,71,2018,2286,179,572,1211,1712,1532
48439121608,2019,5381,3691,484,606,384,515,50,1393,99,1144,271,248,37,1596,2097,29,1781,731,1015,1463
48439121610,2019,2746,1982,190,350,158,288,177,799,59,572,161,343,23,724,988,144,928,459,632,728
48439122700,2019,5224,2878,750,1096,123,596,167,1175,98,904,122,1042,253,772,2419,1300,1965,1499,1290,1151
48439113213,2019,3896,2551,105,944,41,335,0,642,81,625,135,249,107,1030,1448,311,1328,582,958,915
48439113218,2019,3381,2410,222,330,324,278,51,1123,38,944,160,191,70,995,1358,252,574,776,626,784
48439113405,2019,6329,3160,572,2187,234,1040,410,1024,128,1213,293,860,422,1061,2804,1399,1978,1630,1733,1075
48439113613,2019,4252,3177,202,552,130,259,82,1413,54,856,176,309,56,1278,1630,197,1448,690,807,1425
48439113627,2019,6309,3581,1135,905,352,763,241,1778,299,1508,286,301,142,975,3082,1873,2258,2171,1263,1132
48439113803,2019,5774,3915,324,1171,140,449,70,969,75,890,223,293,113,1407,1982,78,1465,912,1460,786
48439113907,2019,9593,6679,123,575,1966,1714,196,3453,108,2774,256,141,98,2369,2642,16,824,1374,3159,1366
48439103602,2019,2629,91,1290,1215,0,469,83,166,59,142,82,927,99,564,935,15,929,316,792,623
48439104300,2019,6322,4454,376,1067,126,520,318,1818,263,1663,256,2466,561,895,2962,1605,1376,1648,613,696
48439104505,2019,4804,238,2367,2171,0,815,92,231,123,391,226,1220,245,890,1701,185,1378,618,1623,648
48439104601,2019,4744,93,1913,2729,0,1125,175,17,172,182,84,883,47,843,1310,15,1276,490,1775,547
48439105201,2019,5660,1334,990,2912,30,745,120,567,302,597,99,2141,717,466,2746,1750,2274,1546,1897,660
48439105512,2019,4727,2331,1005,1147,121,739,35,1383,178,795,305,459,113,1367,1803,164,1788,640,926,1418
48439105800,2019,4571,988,74,3509,0,1381,89,154,146,237,259,815,93,804,1381,93,1347,511,1530,501
48439106300,2019,3580,33,2481,863,0,322,32,91,108,172,129,1067,88,565,1199,189,984,544,1263,480
48439106502,2019,3033,995,1197,542,154,433,72,567,180,395,192,318,106,960,1377,189,1127,666,620,868
48113000601,2019,5931,2293,1213,2153,172,1634,706,2262,128,1455,314,615,625,711,4029,3313,1853,2734,706,729
48113000701,2019,5517,3953,325,449,566,868,287,4053,58,3417,237,333,746,831,4265,3641,975,3111,256,387
48113002701,2019,3675,7,2631,1037,0,516,200,149,265,140,232,1241,173,243,1448,696,685,813,1337,440
48399950500,2019,1963,1327,0,633,0,145,33,245,22,419,77,142,221,524,904,9,760,253,535,475
48399950200,2019,2600,1110,43,1406,11,76,3,144,38,163,149,700,232,525,1134,90,1089,518,824,564
48399950100,2019,1242,991,43,208,0,6,0,306,0,241,42,90,299,422,846,26,665,165,179,476
48399950600,2019,4472,2889,223,1264,0,191,40,586,54,603,237,586,601,1301,2365,94,2145,796,858,1350
48407200300,2019,4750,4046,410,85,9,82,9,481,108,291,151,841,1194,1915,3390,34,1853,755,439,2602
48407200101,2019,7305,5717,557,853,10,565,0,401,192,495,189,1214,672,1596,2870,109,1607,1010,1680,1318
48407200102,2019,11071,7731,1062,1904,0,748,308,659,271,918,386,1652,772,2981,4400,0,1528,1503,3169,2391
48407200200,2019,5054,3549,488,851,0,306,0,703,128,681,163,531,1258,1606,3279,86,1655,1036,950,1827
48451001304,2019,3062,1924,104,898,61,107,32,660,38,655,29,311,160,424,1573,839,1489,890,599,895
48451000100,2019,2226,1394,23,801,0,53,28,256,33,186,62,346,121,708,1099,274,977,534,448,519
48451000400,2019,5325,1309,169,3831,0,502,22,252,38,274,287,748,568,1230,2557,203,2388,1039,1213,1025
48451001101,2019,6406,3557,274,2412,51,578,66,1313,152,1129,103,986,164,1448,2565,621,1261,1392,1675,1160
48451001303,2019,4476,2384,169,1693,136,256,34,990,30,731,137,768,60,920,1964,838,1844,1218,1144,820
48451000200,2019,4454,2059,72,2278,9,538,56,223,136,414,83,615,237,1227,1760,74,1549,496,1271,1005
48451000700,2019,4243,1541,104,2541,33,406,14,119,59,309,97,1292,428,848,2025,565,1750,725,1061,1024
48451001400,2019,6281,2101,379,3634,52,722,69,1007,263,1054,180,947,242,977,2669,1053,1848,1810,1547,1039
48451001702,2019,2897,2236,0,661,0,171,21,184,107,319,49,667,166,846,1234,48,822,533,733,697
48451001102,2019,5076,2372,98,2485,7,326,0,449,78,682,71,1160,219,1105,2099,315,2017,918,1444,706
48451001200,2019,8262,3152,626,4430,0,367,138,606,188,631,318,1391,99,1738,2853,205,2582,1359,2003,1654
48451001301,2019,7249,4198,578,2217,126,140,82,894,224,933,182,540,235,1105,2630,976,2304,1659,1093,969
48451001500,2019,2770,1395,391,503,293,143,10,123,5,86,0,0,25,0,111,74,94,78,76,24
48201211000,2019,1989,16,1058,877,26,264,42,91,73,86,94,671,158,350,865,71,731,377,554,434
48201211900,2019,5398,88,6,5269,0,1799,296,203,148,156,192,1997,123,869,1569,121,1351,524,1666,842
48201220500,2019,3377,311,571,2384,82,1156,168,147,72,106,50,1540,222,328,1964,1400,1344,1104,536,1192
48201221300,2019,9917,329,68,9367,118,3107,327,439,132,666,411,2630,83,1679,2604,309,2270,934,2992,1430
48201221400,2019,5991,355,130,5489,0,2720,562,43,72,194,161,1498,278,719,2079,872,2039,1032,1582,775
48201221500,2019,8398,405,1123,6819,51,2585,344,252,116,620,164,3518,152,821,2853,1756,2224,1840,3229,727
48201221800,2019,4091,241,0,3826,24,1767,347,36,0,132,144,1673,102,648,1182,0,879,507,1672,300
48201221900,2019,5151,170,0,4980,0,1905,111,87,112,194,247,1252,52,718,1360,59,1237,528,1513,808
48201222600,2019,5062,108,893,3790,187,2353,1267,277,147,84,58,1873,270,9,2240,2231,1688,1760,1735,436
48201222700,2019,6011,229,4262,1451,69,395,0,193,276,317,102,2655,97,257,2350,1948,1576,1831,2251,749
48201230700,2019,2763,54,1771,931,7,471,95,140,188,174,6,939,245,406,1228,529,1167,485,884,395
48201230900,2019,4107,54,3034,1019,0,450,105,223,228,211,174,1774,265,617,1863,426,1503,717,1068,961
48201231200,2019,7450,401,5263,1784,0,1050,6,551,332,604,198,1342,196,1073,2388,845,1303,925,2386,1275
48201241000,2019,9370,3613,2146,2935,480,1084,205,815,289,946,496,994,85,2153,3114,265,2404,1577,2453,1979
48201252900,2019,8908,4503,710,3323,80,1175,52,756,499,1047,384,996,108,2505,3257,64,2123,1540,2193,1761
48201253900,2019,3854,2106,333,1248,42,296,66,319,165,517,206,470,191,744,1757,671,1444,866,824,807
48201254000,2019,4032,1696,1107,1152,43,509,31,206,107,214,181,490,88,570,1503,768,1318,938,1238,585
48201254300,2019,5138,1131,740,3185,0,1007,22,187,245,438,113,1221,167,954,1975,647,1862,944,1553,560
48201310600,2019,5407,638,347,4307,96,1655,108,792,148,778,180,1265,228,1086,2250,625,2156,1045,1213,950
48201312000,2019,4570,1572,1472,647,690,940,509,931,137,852,17,185,92,392,688,146,561,269,250,411
48113001001,2019,1455,946,47,288,64,169,12,821,13,717,53,40,187,442,835,165,455,396,222,243
